price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,condition,sqft_above,yr_built,sqft_living15,sqft_lot15,presence_of_basement,presence_of_renovation,year,property_age,basement_present,renovated,view#0,view#1,view#2,view#3,view#4,grade#1,grade#3,grade#4,grade#5,grade#6,grade#7,grade#8,grade#9,grade#10,grade#11,grade#12,grade#13,zipcode#98004,zipcode#98102,zipcode#98109,zipcode#98112,zipcode#98039,zipcode#98040
380000.0,4,2.5,2500,11070,1.0,0,4,1300,1964,2500,11070,1,0,2014,50,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
540000.0,4,1.75,2260,19500,1.0,0,3,1450,1971,2980,19500,1,0,2014,43,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
738500.0,3,2.5,2300,6009,1.0,0,3,2300,2005,1640,5931,0,0,2014,9,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
206000.0,3,1.0,1060,10350,1.0,0,4,1060,1980,1500,9660,0,0,2015,35,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
265000.0,2,1.0,940,9458,1.0,0,3,940,1948,1450,9458,0,0,2015,67,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
190000.0,1,0.75,780,77603,1.0,0,1,780,1945,1750,30847,0,0,2015,70,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
339900.0,3,1.0,1200,9087,1.0,0,5,1200,1969,1250,11826,0,0,2014,45,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
250000.0,6,2.5,2590,10890,1.0,0,4,1340,1970,2474,10454,1,0,2014,44,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
416500.0,3,1.0,1100,4184,1.0,0,4,1100,1965,1630,4366,0,0,2014,49,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
575000.0,4,2.5,2890,9775,2.0,0,3,2890,2004,2640,7184,0,0,2015,11,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
385000.0,3,1.75,1230,7500,1.0,0,3,1230,1987,1930,8747,0,0,2014,27,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
253000.0,3,1.0,1030,6250,1.0,0,3,1030,1960,1160,7250,0,1,2014,54,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
460000.0,3,1.0,1140,4600,1.0,0,3,1140,1942,1370,5000,0,0,2014,72,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1445000.0,4,2.5,3200,3600,3.0,0,4,2600,1997,2490,4080,1,0,2014,17,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
492000.0,2,1.0,950,6000,1.0,0,3,950,1942,1440,6000,0,0,2015,73,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
275000.0,4,2.0,1960,30480,1.0,0,4,1060,1972,1460,8914,1,0,2014,42,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
542500.0,5,3.25,3010,1074218,1.5,0,5,2010,1931,2450,68825,1,0,2014,83,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
345000.0,2,1.0,1080,7775,1.0,0,3,1080,1955,1730,7350,0,0,2014,59,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
575000.0,4,2.75,2730,35075,1.0,0,3,1530,1979,2310,35000,1,0,2015,36,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
275000.0,5,2.5,2570,17234,1.0,0,3,1300,1959,1760,7969,1,0,2015,56,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
510000.0,6,4.5,3300,7561,2.0,0,3,3300,1980,2470,7561,0,0,2014,34,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2538000.0,4,3.5,4350,6000,2.0,0,5,2970,1908,4190,7200,1,0,2015,107,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
830000.0,3,3.5,3820,145054,2.0,0,3,2870,1999,2500,95950,1,0,2014,15,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
640000.0,4,2.5,2260,5172,2.0,0,3,2260,2004,2680,5172,0,0,2014,10,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
702000.0,4,2.75,3880,15025,2.0,0,3,3880,2004,2620,5300,0,0,2014,10,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
960000.0,3,2.5,2010,6857,1.0,0,4,1450,1955,2380,6370,1,0,2014,59,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
190000.0,3,1.0,950,7610,1.0,0,3,950,1983,1360,7938,0,0,2015,32,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
500000.0,3,2.25,1730,13040,1.0,0,4,1290,1988,1730,11016,1,0,2014,26,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
529000.0,3,2.5,3070,22098,2.0,0,3,3070,1995,3070,21803,0,0,2014,19,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
435000.0,3,1.75,1500,8173,1.0,0,3,1500,1997,1970,8173,0,0,2014,17,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
670000.0,3,1.75,2160,5760,1.0,0,4,1260,1954,2090,5760,1,0,2015,61,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
365000.0,3,2.25,1960,1985,2.0,0,3,1750,2003,1760,1985,1,0,2015,12,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1270000.0,5,3.0,3950,9520,1.0,0,3,2250,1953,1890,9520,1,1,2014,61,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
465000.0,3,1.0,1100,145490,1.5,0,4,1100,1915,1100,11610,0,0,2014,99,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
285000.0,3,1.5,1400,7582,1.0,0,3,1400,1956,1280,7872,0,0,2015,59,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
219950.0,3,1.0,1020,4960,1.5,0,3,920,1926,1230,7335,1,0,2015,89,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
220000.0,3,1.5,1600,10548,1.0,0,4,1600,1962,2880,13609,0,0,2014,52,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1465000.0,6,4.5,4230,6420,2.0,0,4,2360,1916,3450,4085,1,0,2014,98,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1112750.0,5,3.5,3090,3600,2.0,0,3,2060,2000,2240,3904,1,0,2014,14,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
694000.0,2,2.5,2320,9311,1.0,0,3,2320,2007,1680,4765,0,0,2015,8,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
620000.0,3,2.5,2440,10363,2.0,0,3,2440,1988,2500,10728,0,0,2015,27,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
415000.0,3,1.0,2020,19210,1.0,0,3,1760,1949,1780,14469,1,0,2014,65,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
765000.0,3,3.0,3270,38088,2.0,0,3,3270,1992,1870,37457,0,0,2015,23,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
864000.0,4,1.75,2260,6600,1.0,0,5,1220,1948,2240,6600,1,0,2014,66,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
385000.0,5,2.0,2020,4000,2.0,0,3,2020,1950,1960,4000,0,0,2014,64,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
725000.0,3,1.0,1000,19969,1.0,0,3,1000,1951,1370,7962,0,0,2015,64,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
545000.0,4,2.25,2030,11585,1.0,0,4,1590,1967,1960,8977,1,0,2014,47,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
299900.0,3,1.75,1730,9893,1.0,0,4,1730,1988,2120,9108,0,0,2015,27,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
639500.0,3,1.75,2010,8072,1.0,0,4,2010,1974,2030,8055,0,0,2015,41,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
345000.0,4,1.5,1540,7168,1.0,0,3,1160,1964,1540,7176,1,0,2015,51,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1125000.0,6,4.0,5330,18116,2.0,0,3,3950,2000,4590,16900,1,0,2015,15,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
345000.0,2,1.0,960,2700,1.0,0,3,780,1904,1400,3000,1,0,2015,111,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
600000.0,3,2.0,1460,2800,1.0,0,4,730,1921,1780,4560,1,0,2015,94,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
355000.0,4,1.75,2160,7417,1.0,0,4,1360,1983,1880,8022,1,0,2014,31,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
698000.0,3,2.75,2640,11957,1.5,0,3,2260,1978,2640,12641,1,0,2014,36,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
566000.0,4,2.25,2170,7737,2.0,0,3,2170,1987,1850,8869,0,0,2014,27,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
449950.0,3,2.5,1530,3840,2.0,0,3,1530,1994,1720,3985,0,0,2014,20,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
404600.0,3,1.0,1570,7727,1.0,0,4,1270,1958,2440,7727,1,0,2015,57,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
258000.0,3,1.0,1490,7435,1.0,0,3,1120,1969,1490,7530,1,0,2014,45,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
415000.0,4,2.0,1960,10559,2.0,0,4,1960,1955,1580,7769,0,0,2015,60,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
320000.0,4,2.25,2190,9020,2.0,0,3,2190,1978,2170,8400,0,0,2014,36,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
295000.0,3,2.5,1690,4102,2.0,0,3,1690,2003,1830,4733,0,0,2014,11,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
389000.0,5,2.0,2330,10750,1.0,0,4,1190,1962,1830,10180,1,0,2014,52,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
299900.0,3,1.75,1470,27000,1.0,0,3,1470,1958,2230,14186,0,0,2014,56,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
394000.0,3,2.5,2550,5349,2.0,0,3,2550,2004,2640,5400,0,0,2015,11,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
762000.0,4,2.0,2130,5500,1.5,0,5,2130,1939,1490,6000,0,0,2015,76,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
697000.0,4,2.75,3650,48351,1.5,0,4,3650,1978,2820,53143,0,0,2014,36,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
485000.0,3,2.5,3340,70131,2.0,0,3,2420,1994,2760,116740,1,0,2015,21,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
189900.0,2,1.0,800,5600,1.0,0,5,800,1955,1100,6000,0,0,2014,59,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2150000.0,3,2.75,3470,9610,3.0,1,3,3470,1989,4130,11875,0,1,2015,26,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
345000.0,3,1.5,1030,6969,1.0,0,4,1030,1921,1420,6000,0,0,2014,93,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
376500.0,3,2.0,1630,7800,1.0,0,5,1630,1950,1470,7800,0,0,2014,64,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
775000.0,3,2.0,2010,7017,2.0,0,3,2010,1951,2450,6045,0,1,2014,63,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
450000.0,3,1.0,1360,3737,1.5,0,4,1360,1910,1820,4500,0,0,2014,104,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
760000.0,4,2.25,2040,8315,1.0,0,4,1480,1958,2330,8940,1,0,2014,56,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
569000.0,4,2.5,2830,10954,2.0,0,3,2830,2003,2470,10443,0,0,2014,11,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
500000.0,3,1.5,2040,6750,1.0,0,3,1280,1950,1970,6750,1,0,2014,64,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
592500.0,2,2.0,1340,5350,1.5,0,3,1340,1941,2210,5350,0,0,2014,73,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
620000.0,4,2.5,2130,9139,2.0,0,3,2130,1988,2150,8178,0,0,2015,27,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1000000.0,5,4.25,3920,16258,2.0,0,3,2900,1990,2540,12131,1,0,2014,24,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
815000.0,3,2.5,2415,2186,2.0,0,3,2415,1981,2660,2165,0,0,2015,34,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
775000.0,5,2.75,3750,12077,2.0,0,3,3750,2005,3120,7255,0,0,2015,10,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
340000.0,3,1.0,1010,7500,1.0,0,4,1010,1975,1230,7500,0,0,2014,39,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
458000.0,2,1.75,990,5850,1.0,0,4,990,1942,840,6110,0,0,2014,72,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
250000.0,2,1.5,1200,5773,2.0,0,3,1200,1985,1530,4576,0,0,2014,29,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
151600.0,2,1.0,1060,16988,1.0,0,3,1060,1954,2320,10580,0,0,2014,60,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
515000.0,4,2.5,3200,6473,2.0,0,3,3200,2005,2480,6140,0,0,2014,9,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
216000.0,2,1.0,1810,10360,1.0,0,3,1010,1946,1810,10360,1,0,2015,69,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
245000.0,3,1.75,1670,24650,1.0,0,4,1670,1974,1810,19465,0,0,2015,41,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
645000.0,3,2.75,1850,16960,1.0,0,4,1850,1953,2470,13761,0,0,2014,61,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
249900.0,3,1.0,1100,5000,1.0,0,3,1100,1960,1020,5000,0,0,2014,54,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
410000.0,3,1.75,1660,6250,1.0,0,3,830,1980,1660,5750,1,0,2014,34,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
499000.0,6,1.75,2400,7500,1.5,0,3,1400,1975,1980,7500,1,0,2015,40,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
790000.0,5,3.25,2900,12160,1.0,0,4,1890,1967,2590,12160,1,0,2014,47,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
458000.0,1,2.25,2140,10350,1.0,0,3,1470,1976,1980,8400,1,0,2014,38,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
925000.0,4,2.5,2670,5100,2.0,0,3,1940,1929,1470,4080,1,1,2014,85,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
152000.0,3,1.0,1090,3264,1.0,0,4,1090,1969,1090,3330,0,0,2014,45,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
402000.0,3,2.5,1970,12205,2.0,0,4,1970,1990,2640,9636,0,0,2014,24,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
340000.0,2,2.0,1250,1178,2.0,0,3,980,1996,1270,1242,1,0,2015,19,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1250000.0,4,2.5,4040,11350,2.0,0,4,3690,1984,3770,12382,1,0,2015,31,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
775000.0,4,2.5,3220,38448,2.0,0,3,3220,1993,3090,38448,0,0,2014,21,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
299800.0,2,1.0,1310,2814,1.0,0,3,810,1944,1300,1344,1,0,2015,71,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
340000.0,4,2.25,2060,8400,1.0,0,3,1300,1960,1990,7383,1,0,2014,54,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
626000.0,3,2.25,1750,1572,2.5,0,3,1470,2005,2410,3050,1,0,2014,9,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
324950.0,2,1.0,1150,9186,1.0,0,3,1150,1946,1390,10690,0,0,2014,68,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
535500.0,3,2.5,2050,4976,2.0,0,3,2050,1994,2050,5153,0,0,2015,21,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
817500.0,3,3.25,3230,7639,2.0,0,3,3230,1999,3230,7772,0,0,2014,15,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
810000.0,4,3.5,4170,4322,2.0,0,3,2940,2005,2970,4922,1,0,2014,9,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
565000.0,5,1.5,1940,3430,1.5,0,4,1220,1926,1830,4120,1,0,2015,89,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
978000.0,3,1.5,2390,4000,1.5,0,3,1690,1936,2350,4000,1,0,2014,78,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
530000.0,3,1.0,1440,27505,1.0,0,3,1440,1951,2430,16400,0,0,2015,64,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
305000.0,4,2.5,2230,6487,2.0,0,3,2230,2003,2230,6882,0,0,2014,11,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
345000.0,3,2.5,1210,1420,3.0,0,3,1210,2008,1190,1407,0,0,2014,6,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
258000.0,2,2.0,750,6553,1.5,0,3,750,1945,1140,7500,0,0,2015,70,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
275000.0,4,1.0,1770,7345,1.5,0,3,1770,1966,1580,7345,0,0,2015,49,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
310000.0,3,1.0,1020,55756,1.0,0,3,1020,1961,1490,12745,0,0,2015,54,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
713250.0,3,2.0,2050,9000,1.0,0,4,2050,1951,2910,8856,0,0,2014,63,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
500000.0,3,1.0,2000,21780,1.0,0,3,1480,1978,2000,45738,1,0,2015,37,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
472000.0,3,1.75,2180,7200,1.0,0,4,1090,1954,2180,7140,1,0,2014,60,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
250000.0,3,1.0,920,4429,1.0,0,3,920,1952,1320,7860,0,0,2014,62,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
725000.0,4,2.25,3440,14237,2.0,0,3,3440,1982,3250,18365,0,0,2014,32,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
345000.0,3,2.0,1610,15005,1.0,0,4,1610,1986,1610,15479,0,0,2014,28,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
460000.0,3,1.5,1870,15685,1.0,0,3,1470,1936,1340,7620,1,0,2015,79,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
440150.0,2,1.0,1110,6800,1.0,0,5,1000,1947,1410,6963,1,0,2014,67,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
390000.0,3,1.75,2200,8036,1.0,0,3,1270,1978,1850,7563,1,0,2014,36,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
375000.0,2,1.0,790,5120,1.0,0,3,790,1950,1250,5120,0,0,2015,65,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
224950.0,3,1.5,1630,9282,1.0,0,4,1630,1963,1420,9282,0,0,2014,51,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
480000.0,3,1.5,2100,67269,1.0,0,4,1220,1949,1610,15999,1,0,2014,65,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
721000.0,4,2.75,2690,5400,2.0,0,3,2210,1940,1620,5400,1,1,2015,75,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
174000.0,2,1.0,600,4854,1.0,0,5,600,1922,1470,5000,0,0,2014,92,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
170000.0,2,1.0,810,9882,1.0,0,3,810,1944,950,7200,0,0,2014,70,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
658000.0,3,1.5,1660,3190,1.5,0,3,1660,1919,2200,3240,0,0,2015,96,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
860000.0,3,2.0,1880,8494,1.0,0,4,1200,1968,1290,9128,1,0,2015,47,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
407450.0,4,1.5,2310,68824,2.0,0,4,2310,1968,2020,39900,0,0,2014,46,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
615000.0,4,1.5,2650,34000,2.0,0,4,2650,1930,1960,34000,0,0,2015,85,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
920000.0,4,3.0,3130,12381,2.0,0,3,3130,1995,3250,10049,0,0,2015,20,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
195000.0,2,1.0,860,10400,1.0,0,4,860,1983,1390,9086,0,0,2014,31,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
269950.0,3,1.0,990,9950,1.0,0,5,990,1961,1370,9260,0,0,2014,53,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
855000.0,4,3.5,4030,1024068,2.0,0,3,4030,2006,1830,11700,0,0,2015,9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
620000.0,3,2.25,1780,1429,3.0,0,3,1570,2007,1470,1799,1,0,2014,7,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
276000.0,2,2.0,1480,6075,1.0,0,5,740,1919,1230,6053,1,0,2014,95,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
329000.0,3,1.0,1140,5258,1.5,0,3,1140,1911,1140,5280,0,0,2014,103,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
270000.0,3,1.5,1230,7500,1.0,0,3,1230,1962,1260,7800,0,0,2014,52,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
